ind logFC logCPM PValue twd PValue_fdr Decide_test August_1m August_2m August_3m August_4m December_1m December_2m December_3m December_4m
220 ind-220 1.28313933778951 6.7513235495255 0.257192248681156 1.1111995308742 1 0 227 73 155 242 374 433 546 743
221 ind-221 0.907039281229989 8.26749368194395 0.322897041791508 0.757959914274683 1 0 644 330 428 1010 1207 1647 1331 1380
222 ind-222 -0.673063183320266 7.99776341761908 0.47491506654089 0.801850621259495 1 0 757 733 974 1010 749 346 580 1026
223 ind-223 0.830468836440029 6.5420696918097 0.474142716261153 1.1787540452161 1 0 151 146 272 161 499 260 341 531
224 ind-224 0.659231290562985 7.34485692935139 0.515660416312877 0.921307547671905 1 0 265 330 428 363 874 607 409 849
225 ind-225 -0.339315845737042 6.28325766907466 0.781144886848527 1.30219840234266 1 0 189 366 233 161 249 390 136 177
226 ind-226 -0.137572532973875 7.43954991797164 0.889241778131532 0.877892437084628 1 0 606 403 545 444 582 477 614 601
227 ind-227 -0.0219207892378274 8.13118060091838 0.980930714945828 0.743056003326884 1 0 833 843 506 970 957 1084 887 920
228 ind-228 0.483550432236228 8.03257748091562 0.602186415963496 0.781239085113752 1 0 454 586 896 444 915 1040 1126 1133
229 ind-229 0.236247776535952 6.62537802554665 0.834079885338307 1.12346745674732 1 0 265 183 233 323 291 563 307 318
230 ind-230 -0.193771795236784 8.90624733211261 0.821281750169665 0.675177584231133 1 0 1932 1357 1052 1333 1623 1431 1638 1487
231 ind-231 0.948514109584267 7.79327683818382 0.32461683038031 0.829257786989155 1 0 265 403 623 363 707 997 1160 1168
232 ind-232 0.751225551471421 6.38659094610249 0.533410018958963 1.27130150693894 1 0 113 256 155 161 166 563 477 247
233 ind-233 -1.24113286271769 6.13155025034755 0.319152829501964 1.32800633365078 1 0 303 220 311 242 124 173 170 106
234 ind-234 0.406878803933728 8.40052787870666 0.645555366327108 0.714664162354524 1 0 681 990 701 848 1040 1691 1194 1416
235 ind-235 1.34336065067386 8.31318676985377 0.146107825597123 0.75549466543704 1 0 454 440 740 323 1706 1734 1808 1062
236 ind-236 0.644461510593122 10.2717392600184 0.43210789967313 0.616800144550107 1 0 2462 2751 2260 3273 4371 5811 5324 5382
237 ind-237 0.383326684288806 8.86554394028768 0.658408894928277 0.688388130014459 1 0 1477 843 1169 970 1956 1344 1740 2230
238 ind-238 0.21642556352734 7.60566550948512 0.822019576620899 0.836970584758039 1 0 492 586 428 485 791 737 511 849
239 ind-239 1.11956616964002 7.53861029175876 0.262698241128984 0.884538051464181 1 0 340 513 233 202 915 1084 887 637
240 ind-240 1.562887498656 9.77309509150251 0.0710231603833418 0.659895554392554 1 0 1401 1247 974 1293 4163 2949 7235 3647
241 ind-241 0.195477832894104 8.43557739349183 0.824109381782904 0.707124892632954 1 0 871 1063 857 767 1332 1344 1194 1239
242 ind-242 -0.0493362366364011 6.72177236058844 0.966382846352795 1.17175644951617 1 0 189 586 272 121 249 303 341 531
243 ind-243 -0.103726002578876 6.69994381370379 0.926296901658333 1.10241332898904 1 0 265 366 272 282 457 216 238 460
244 ind-244 0.742740767282996 8.30504289966257 0.413750052375328 0.747645452279135 1 0 530 953 389 767 1415 1778 1023 1274
245 ind-245 0.607915357660332 6.65141034268729 0.599673067243567 1.1816496422536 1 0 416 110 116 242 374 650 375 283
246 ind-246 -1.08911079127939 10.3554328707078 0.191575730859388 0.627899868771989 1 0 5834 3961 4988 4931 2747 2125 3310 3363
247 ind-247 1.30623215256705 6.90371568800464 0.233858894171012 1.04659612968392 1 0 227 146 116 282 333 520 819 672
248 ind-248 0.28064865916518 6.76169815234054 0.798802336705704 1.07604326874609 1 0 227 330 311 202 499 260 375 495
249 ind-249 -0.413012260305132 6.51462139294335 0.718801983121887 1.16259310799658 1 0 265 366 272 242 333 260 307 177
250 ind-250 0.49693039711014 9.57123714710402 0.552678105235632 0.642677220042335 1 0 1932 1724 1558 1778 2539 2471 3481 3788
251 ind-251 0.273900569814795 7.58089149547832 0.780966623199174 0.875710986682111 1 0 416 330 740 404 791 520 648 920
252 ind-252 0.320704041906407 5.94334375428967 0.811151450605556 1.54474535177216 1 0 75 366 77 80 249 346 170 177
253 ind-253 0.715276005467787 7.40840603762886 0.475121964508016 0.898808687212314 1 0 340 366 350 363 749 1040 750 389
254 ind-254 1.1252391725774 8.3457109993778 0.213632438011448 0.732193268479855 1 0 681 440 467 687 999 1994 1672 1522
255 ind-255 0.669688255582231 7.48877755670864 0.499435119570922 0.883074426340206 1 0 227 330 350 646 707 954 648 743
256 ind-256 -0.0210224042526808 11.0126089306672 0.979475367325957 0.614289923284887 1 0 5379 5099 6468 6062 5787 6158 7064 9312
257 ind-257 0.627489496269852 5.32059766908944 0.685729163345273 1.98911269144632 1 0 75 110 77 80 208 173 68 212
258 ind-258 0.730290478013879 7.9022292534667 0.429940974090511 0.773479182932017 1 0 568 513 389 525 1124 910 1194 885
259 ind-259 1.52184474771852 7.13687864452337 0.148308710030014 0.95805325874842 1 0 227 183 155 242 416 910 853 708
260 ind-260 0.481997614631583 7.17825706790983 0.642081022147408 0.963423576037868 1 0 340 330 233 444 666 737 648 283
261 ind-261 -0.77218765036189 6.67345123601105 0.485995416991737 1.08512147316197 1 0 378 330 311 404 333 216 238 247
262 ind-262 1.52019688090086 8.73927650543234 0.0845819188122019 0.684169381622613 1 0 606 660 467 727 2206 2949 1979 1664
263 ind-263 -0.713921287732086 7.20085826051191 0.488201503134098 0.947626265452229 1 0 568 293 623 525 457 346 341 389
264 ind-264 0.964666302663369 9.54727008588888 0.252475958295388 0.643671239022695 1 0 1288 1540 1402 1374 2581 3079 3754 4248
265 ind-265 0.571260905198803 9.07258898194149 0.501360037357396 0.660366877980016 1 0 1363 917 1013 1535 2081 2385 2457 1982
266 ind-266 0.230081670635601 8.09404430181332 0.806886436519237 0.804518690080715 1 0 833 366 740 848 499 1561 1194 849
267 ind-267 1.15302009110145 7.34084867610674 0.260104838197119 0.92421193428438 1 0 189 403 272 242 666 607 1058 743
268 ind-268 -0.339434088660856 8.55528698788332 0.698748768681154 0.70385655460102 1 0 1439 1173 1052 970 1248 823 1296 1203
269 ind-269 0.741241541642804 7.34885533716219 0.464549924447643 0.918535988451426 1 0 189 440 389 323 749 563 784 708
270 ind-270 0.837184443233446 9.93393936764849 0.3166262237149 0.636243056824518 1 0 1553 2054 1714 2505 3205 4813 3583 5771
271 ind-271 1.01418715022442 7.48393245879913 0.309386308306454 0.884720787225129 1 0 454 220 311 323 582 693 887 1133
272 ind-272 -0.365861432985023 7.82526007267906 0.702280171580317 0.830321673691233 1 0 644 843 857 444 582 520 1058 566
273 ind-273 -1.48893832249697 8.80005565421509 0.0895761450913731 0.678892722238662 1 0 2273 1577 1714 1697 957 823 819 637
274 ind-274 -0.891555708254227 5.58584070830229 0.52302931615297 1.65175176263945 1 0 113 220 116 242 124 130 136 70
275 ind-275 0.677714893417433 6.89439508409834 0.528559898124057 1.02748630899583 1 0 189 183 350 282 416 520 443 637
276 ind-276 -0.451969054365933 10.0164566772638 0.584891958199893 0.629391391894332 1 0 3674 2824 3663 3031 2456 2645 3720 3257
277 ind-277 1.29869220481251 8.35932854628382 0.151536794878646 0.728041387743146 1 0 719 550 350 485 1623 1604 1877 1345
278 ind-278 0.549785752708097 11.089858061131 0.497536259937456 0.603956750311974 1 0 5304 5135 3935 5294 8285 9627 8429 9524
279 ind-279 -1.85299764370598 8.58348476971285 0.0478097397543571 0.754035729078281 1 0 1363 1907 1675 1697 499 303 1092 389
280 ind-280 0.634327633793425 8.88516190890067 0.466485366516438 0.691652887580005 1 0 1136 696 1169 1091 1332 2125 1808 2691
281 ind-281 -0.311129654058734 8.86961333613629 0.716038477602734 0.671255939903942 1 0 1591 1504 1402 1212 1540 1517 1194 1522
282 ind-282 -0.487693029965966 9.32250904682037 0.562534958608446 0.650491920196116 1 0 1970 2127 2104 2061 2164 1387 1774 2018
283 ind-283 -0.907679731884066 7.73661446498004 0.372925906634627 0.924335694134707 1 0 871 476 701 1050 541 693 716 106
284 ind-284 1.17533290867879 7.66299958733291 0.222093181949527 0.821739722848349 1 0 303 366 272 444 999 780 989 1097
285 ind-285 0.929465064797768 8.08247897007383 0.309591685517848 0.75273705964851 1 0 530 440 389 727 1332 1170 1092 1310
286 ind-286 -1.14583064536131 9.64100055573705 0.177625617334768 0.649616327444564 1 0 1970 3301 2766 4243 1706 2125 1399 1664
287 ind-287 1.42907450793215 7.83703868648522 0.148201569384477 0.854662447491713 1 0 492 476 194 202 915 1604 1365 743
288 ind-288 0.546701114205466 6.08060525839117 0.66490400563503 1.3826150325945 1 0 113 183 77 242 208 303 238 354
289 ind-289 0.00141251881093022 7.44519249715551 0.999443041197535 0.888378292506972 1 0 530 440 467 485 374 563 580 885
290 ind-290 1.59253586193272 6.592703406625 0.171081974044678 1.15171230677693 1 0 113 183 77 161 666 563 307 460
291 ind-291 -0.858204893015866 6.9038880790031 0.426705701486937 1.03140404110074 1 0 454 403 506 323 416 303 170 283
292 ind-292 1.89423341908891 8.69942111966479 0.0360380953796466 0.702435300806211 1 0 340 476 428 727 1956 2645 1569 2903
293 ind-293 -0.0621309788962411 6.08930200183317 0.961433075127172 1.37512739660075 1 0 189 183 155 242 208 260 341 106
294 ind-294 0.325260017879483 9.06576322781372 0.708929221890583 0.695536624916604 1 0 1856 1687 857 848 1998 1604 2593 2018
295 ind-295 0.322864206064234 8.01037383557955 0.723960634161807 0.76083558968627 1 0 606 660 584 687 791 1301 819 1062
296 ind-296 0.0950209362148808 9.53623870553013 0.90999544501487 0.649120834360537 1 0 1591 1944 2260 2142 2456 2688 3515 1947
297 ind-297 0.730673766316916 7.07393301165199 0.481336640639682 0.959930781631199 1 0 265 293 311 242 582 477 614 637
298 ind-298 -0.620301926260495 5.92291396729454 0.629638634869166 1.43065010552857 1 0 227 146 194 242 124 260 170 106
299 ind-299 1.28043675006487 7.0126631532595 0.241463625773563 1.03993867745503 1 0 265 256 77 242 582 390 614 920
300 ind-300 -1.17900352226128 6.50743433011608 0.316707469436551 1.19979540929052 1 0 227 440 428 282 166 216 102 283
301 ind-301 0.391588813048465 7.63433237878651 0.684340762561855 0.839227926596024 1 0 530 440 584 323 707 737 921 743
302 ind-302 0.664896089770178 6.63694140323674 0.556411040457553 1.12771588631045 1 0 227 220 233 161 582 477 375 247
303 ind-303 -0.753253801150939 7.41553614121403 0.451558672740717 0.896652969041019 1 0 795 550 389 646 541 303 477 424
304 ind-304 -0.188374313788543 7.68060193435977 0.843031330464772 0.819784216891287 1 0 568 807 545 485 624 780 682 566
305 ind-305 0.743070011616043 7.76145898916279 0.430600528509741 0.801240752160266 1 0 568 476 311 444 957 954 989 849
306 ind-306 -0.897986206747528 9.72277881555508 0.286342464933885 0.644157249709082 1 0 2424 3778 2727 3273 1706 1604 2491 2336
307 ind-307 -0.573371854689753 7.20834406423941 0.575432907873345 0.93951584128996 1 0 378 440 428 727 291 520 409 424
308 ind-308 -0.01106096989121 9.99804164213265 0.989334253879191 0.620710682820102 1 0 3182 2457 2883 2829 3205 3512 3617 3753
309 ind-309 1.01837291404149 6.22051472294001 0.407823156722433 1.30738689091084 1 0 75 146 194 121 249 433 375 318
310 ind-310 -0.534507690331305 6.26825086363991 0.662484274822519 1.31102968306027 1 0 303 293 272 121 166 216 341 141
311 ind-311 0.872684605187793 7.60145711600241 0.37698442533881 0.872339281243848 1 0 416 476 194 444 1248 607 887 708
312 ind-312 -1.17143342349882 6.84588260814324 0.286931839076323 1.05739304330215 1 0 530 366 311 565 249 130 341 247
313 ind-313 0.268899554231052 9.13996855334033 0.753336056971408 0.672106899498691 1 0 1098 2017 1285 1252 2581 1647 2320 1947
314 ind-314 0.0451456343595417 7.81617300219126 0.963171447361787 0.848706343275138 1 0 871 476 467 646 333 1040 1092 708
315 ind-315 0.602256133882482 8.59695776964076 0.490806597343967 0.696467050293292 1 0 644 917 701 1172 1706 1951 1501 1310
316 ind-316 0.232656760148965 8.11270208201986 0.798529732077684 0.756683512279076 1 0 757 623 740 687 1290 823 1296 708
317 ind-317 -0.394095760226704 6.07206432027766 0.761750374721069 1.46049705077361 1 0 265 256 155 161 416 173 136 70
318 ind-318 0.85928321332579 7.95437494546669 0.364629575440675 0.8071291765547 1 0 454 256 701 525 1207 823 1023 1345
319 ind-319 1.27105612581276 8.44676866721536 0.167194696461166 0.751731754872889 1 0 606 807 506 323 1915 1908 2047 956
320 ind-320 -1.38052871944664 10.2332396816049 0.109120791234677 0.660203315894198 1 0 3902 6089 4637 4607 2040 2385 3651 1168
321 ind-321 0.405426097112482 5.73330257643504 0.762390231920944 1.54556144669401 1 0 75 73 155 202 166 173 170 318
322 ind-322 0.546437753265491 6.62855891636862 0.629597908864375 1.13460818204454 1 0 113 256 272 242 457 390 307 460
323 ind-323 -0.198542936663158 10.249317550797 0.811733520961632 0.640178942467167 1 0 4432 4952 2338 2667 3580 4163 4266 3682
324 ind-324 -1.22360961685599 8.0428269964824 0.230146479759243 0.915773477678753 1 0 416 1614 896 1172 457 563 1023 141
325 ind-325 1.85089657126338 6.99322799819291 0.0924244473485125 1.02245881398639 1 0 189 220 116 80 666 910 511 672
326 ind-326 -0.0316145125795196 7.88954646682737 0.973656226850407 0.810945474736501 1 0 795 807 272 808 749 780 750 956
327 ind-327 0.0637249491280659 7.09373696062927 0.95302494482995 1.02236496547357 1 0 416 330 467 242 374 260 853 424
328 ind-328 -0.0657534494003995 7.13118063547121 0.949263272764006 0.943182654872068 1 0 454 330 428 363 541 477 409 460
329 ind-329 0.000241355866588607 7.86000511031 1 0.802902038921256 1 0 568 770 584 646 707 737 1228 531
330 ind-330 -0.327722259668666 6.38757511641253 0.785062719437052 1.26633903902002 1 0 113 403 194 323 208 260 375 177
331 ind-331 -0.397271712278849 6.95240234997546 0.712303265386657 1.03564690699256 1 0 568 293 467 202 333 303 443 389
332 ind-332 0.182924112491462 7.26703171176138 0.859546027038115 0.955989269448093 1 0 378 440 545 202 499 693 648 424
333 ind-333 0.549044102391741 9.03055468405467 0.524068322483097 0.678877229649527 1 0 1136 1283 1247 1010 1706 2298 3105 1487
334 ind-334 -0.356887931709155 6.32386957524108 0.764953309014381 1.24726484526624 1 0 340 256 155 242 208 346 204 212
335 ind-335 -0.0217758129260708 8.9497142561145 0.979857012333169 0.671179387519624 1 0 1060 1797 1247 1414 1582 1647 1638 1912
336 ind-336 1.21887341765657 7.62475658092403 0.224523467141473 0.887760349625935 1 0 265 476 389 161 624 954 921 1310
337 ind-337 0.535050568719592 6.34535400711544 0.650676026640274 1.22335695940311 1 0 151 183 194 202 249 346 409 318
338 ind-338 0.531189270935138 7.81346964402558 0.576054366521891 0.816641452593018 1 0 454 440 467 687 624 867 1433 743
339 ind-339 -0.120378464364111 5.85986664489156 0.929028419510415 1.51999548791138 1 0 265 73 233 80 166 216 204 177
340 ind-340 -0.790702089622285 9.39040637390539 0.36348526753389 0.68783968003498 1 0 2235 2604 2299 2263 957 1778 2935 1133
341 ind-341 0.892395325837065 7.55725416657854 0.363720874679112 0.862760165558502 1 0 492 366 311 282 624 997 1092 672
342 ind-342 -1.03183800569058 7.06631993431598 0.334765795427876 1.00834949692926 1 0 265 623 428 687 374 173 375 283
343 ind-343 0.409275155773118 7.0160073699814 0.69578995385759 0.980282309003903 1 0 303 330 272 323 374 737 546 389
344 ind-344 0.904940576767922 7.55381604540256 0.366995404607541 0.897282313151146 1 0 189 476 272 525 624 1127 546 1097
345 ind-345 -1.25729683557771 7.86044747279164 0.184414553573628 0.794627150023327 1 0 719 1137 1013 727 457 390 580 460
346 ind-346 0.539443039650541 10.1781597881359 0.512866562813136 0.623984086618326 1 0 3144 2237 2416 2667 5662 3773 4573 4921
347 ind-347 0.475921375483744 8.65155569529752 0.586000787482978 0.697744034644495 1 0 795 696 857 1414 1706 1734 1296 1734
348 ind-348 -0.666471139365296 8.34822800068126 0.459062636739789 0.735683833243593 1 0 1098 1100 1091 1131 749 607 1331 778
349 ind-349 1.0269710006907 9.66965316161163 0.227234694372969 0.65335703535529 1 0 1704 1063 1169 2061 3122 5334 3481 3257
350 ind-350 0.684714923247102 7.85062108688562 0.47307741995014 0.821271294716888 1 0 454 330 779 363 957 997 1160 814
351 ind-351 0.0800475647373856 6.35927886590888 0.947259971657439 1.24948750877086 1 0 151 293 194 242 166 260 307 424
352 ind-352 0.94295528455943 8.18120557848434 0.318560290296216 0.801332273898936 1 0 795 623 545 202 957 1734 1331 1274
353 ind-353 -0.830245397455219 7.70040334148991 0.390357563953868 0.838404385753053 1 0 871 660 857 525 457 650 648 318
354 ind-354 -0.546409243885032 8.00083755344004 0.558439361962405 0.79056024051395 1 0 568 990 701 1131 1040 607 477 743
355 ind-355 -0.211644715863633 7.44736111716897 0.829266759846959 0.869296571723224 1 0 606 476 428 565 541 650 443 601
356 ind-356 -1.01668519029599 9.21827434293293 0.239630608570651 0.674457720478533 1 0 2803 2274 1870 1859 1665 997 1808 956
357 ind-357 0.375465857092685 8.17851737163797 0.675564728896898 0.734051970864479 1 0 644 696 545 929 1040 1040 1194 1239
358 ind-358 0.313810385490719 6.6555702394896 0.781915753310342 1.13641927852302 1 0 378 293 155 161 416 433 443 247
359 ind-359 0.614203592234554 9.94108649892537 0.456600588554565 0.623924411554186 1 0 1894 2457 1753 2546 4204 3729 3958 4532
360 ind-360 0.936076181322537 6.41112163774445 0.439675758025472 1.27380899517141 1 0 227 256 77 80 291 303 477 460
361 ind-361 -0.994251573792441 6.74150416538052 0.367807022519391 1.07117492281018 1 0 303 440 350 485 208 216 204 354
362 ind-362 0.377873722245992 6.55008250341145 0.743171179501749 1.17312185766837 1 0 189 183 350 161 416 303 273 460
363 ind-363 -0.0383284439175388 8.30808790200934 0.96683343091167 0.762906990733951 1 0 568 660 701 1697 1290 1040 853 1133
364 ind-364 0.341594901921556 10.5226261788023 0.676585658116987 0.61808941019871 1 0 4281 2824 3896 3314 5620 6288 5665 5204
365 ind-365 1.0899032598708 6.64498481789636 0.346887850690943 1.16820868210515 1 0 227 73 272 121 541 390 477 460
366 ind-366 0.0904496602053231 11.255249004102 0.911781895327249 0.615411132006922 1 0 6933 5539 5572 8366 7910 6678 11467 8710
367 ind-367 0.335227504435439 9.03807848375127 0.69358777624363 0.664391969552425 1 0 1326 1577 1208 1010 2040 1778 2150 2124
368 ind-368 -0.368987621872024 6.34537102969957 0.760671907518381 1.28291375522206 1 0 189 293 350 161 416 173 204 177
369 ind-369 1.07457560514183 8.69665580105239 0.218176408668875 0.684716552889318 1 0 644 733 701 889 1915 1951 1501 2407
370 ind-370 -0.554910469409436 7.80385682134073 0.560061158042249 0.820169913514189 1 0 757 880 545 767 915 390 648 531
371 ind-371 0.751438790160274 5.54506502940822 0.595243394737346 1.69750391171704 1 0 75 110 77 121 124 260 136 283
