August_1m	August_2m	August_3m	August_4m	December_1m	December_2m	December_3m	December_4m	August_1t	August_2t	August_3t	August_4t	December_1t	December_2t	December_3t	December_4t
		155.0	80.0	83.0	260.0		212.0			2997.0	3849.0	2973.0	4410.0		3540.0
	183.0	272.0	444.0	208.0	346.0	307.0	424.0		826.0	1033.0	1231.0	959.0	1644.0	1209.0	1311.0
227.0	110.0					204.0	141.0	15154.0	12228.0					12798.0	10894.0
		194.0	80.0	166.0		136.0				3092.0	2072.0	3543.0		3900.0	
340.0	330.0	77.0	202.0			511.0	283.0	24355.0	22010.0	19484.0	20209.0			31996.0	25751.0
	220.0		202.0	374.0	216.0		70.0		15721.0		14435.0	22041.0	19712.0		23605.0
		77.0	121.0		216.0		106.0			6494.0	6062.0		7477.0		7081.0
	73.0	77.0		124.0	86.0	136.0	247.0		3057.0	1855.0		4306.0	2551.0	3412.0	3934.0
	220.0		121.0		260.0	136.0	177.0		11005.0		8661.0		8673.0	9101.0	9317.0
	183.0		121.0		173.0	102.0			10789.0		10104.0		11564.0	14626.0	
113.0			363.0	333.0		68.0	212.0	3919.0			5774.0	3469.0		3412.0	2236.0
378.0	110.0		323.0	333.0	390.0	443.0	177.0	3294.0	3794.0		3139.0	2947.0	3789.0	3549.0	2855.0
151.0	110.0	116.0	202.0		130.0	136.0	70.0	3885.0	2974.0	2922.0	2846.0		2602.0	3033.0	3372.0
	146.0		161.0	124.0	216.0	170.0	177.0		5869.0		5215.0	5677.0	4517.0	5884.0	4917.0
75.0			242.0		173.0	375.0	247.0	5051.0			4110.0		4818.0	5775.0	4859.0
	146.0	116.0		166.0		238.0	141.0		13339.0	16701.0		33306.0		23890.0	20233.0
	183.0	350.0		166.0		238.0	141.0		1763.0	2205.0		1810.0		1571.0	1913.0
189.0	73.0	311.0	282.0		520.0	238.0	141.0	15785.0	14673.0	22268.0	18862.0		34694.0	29863.0	35408.0
	110.0	77.0		124.0			141.0		2445.0	2106.0		3286.0			2213.0
	146.0	77.0	121.0		130.0	170.0	212.0		13339.0	15587.0	12125.0		18586.0	17064.0	14163.0
75.0			161.0	166.0		204.0	177.0	3294.0			1837.0	3083.0		2497.0	2011.0
454.0	256.0	272.0		249.0	390.0	170.0	389.0	1894.0	1395.0	2098.0		1206.0	1235.0	1723.0	1381.0
151.0	110.0	194.0		208.0	130.0			6888.0	5792.0	7793.0		6938.0	6505.0		
	73.0		121.0		130.0		106.0		2934.0		2331.0		2065.0		2655.0
75.0	183.0	77.0	202.0	333.0	216.0		177.0	12628.0	9653.0	11134.0	8786.0	25620.0	21684.0		22130.0
151.0	220.0				86.0	204.0		3030.0	3144.0				2478.0	3356.0	
113.0	220.0	233.0	202.0	83.0	303.0	273.0		3342.0	3334.0	2997.0	2083.0	2379.0	2299.0	2874.0	
151.0			161.0	374.0	130.0			6314.0			4369.0	5764.0	5004.0		
75.0	73.0			166.0	130.0	102.0	70.0	3444.0	4585.0			5046.0	4336.0	5688.0	5058.0
	220.0	77.0		83.0	86.0				4402.0	5195.0		3620.0	5421.0		
	146.0	155.0		124.0	86.0		70.0		4891.0	5375.0		4029.0	2990.0		4426.0
303.0	110.0			124.0		170.0		50515.0	55026.0			62449.0		56881.0	
113.0	220.0		202.0	166.0	130.0	238.0	354.0	2319.0	3144.0		2971.0	2312.0	3614.0	3062.0	3052.0
75.0	73.0	77.0	161.0		216.0	341.0	141.0	701.0	1048.0	820.0	1510.0		1989.0	1995.0	2321.0
75.0	110.0	77.0		83.0		170.0	212.0	2525.0	2157.0	3388.0		3469.0		4162.0	2992.0
	366.0	155.0	404.0			341.0	177.0		6793.0	7793.0	6218.0			7937.0	7376.0
189.0	73.0	77.0		124.0		170.0	70.0	6765.0	8152.0	8659.0		11354.0		12188.0	8852.0
113.0			121.0	249.0	86.0		247.0	6685.0			5052.0	8326.0	6195.0		7081.0
	293.0		80.0		130.0	238.0	70.0		6244.0		5774.0		7228.0	7465.0	5901.0
75.0		77.0			173.0	136.0		2525.0		3542.0			4565.0	5460.0	
	110.0	116.0		166.0	216.0	136.0	70.0		3794.0	3653.0		4500.0	4170.0	4403.0	2832.0
		116.0	80.0	83.0	86.0	68.0	106.0			2657.0	3233.0	1936.0	2409.0	2201.0	2082.0
	110.0	155.0	485.0	333.0	303.0	273.0	354.0		55026.0	51959.0	44093.0	111022.0	60715.0	91011.0	88520.0
189.0	73.0		80.0			136.0	70.0	12628.0	10481.0		8981.0			13651.0	11802.0
	183.0	77.0	121.0	291.0		68.0	106.0		26202.0	25979.0	24251.0	41633.0		34129.0	53112.0
303.0	586.0		202.0	124.0	390.0	409.0	531.0	7216.0	6244.0		4929.0	6938.0	4818.0	4762.0	4023.0
189.0	220.0	116.0		333.0	130.0	375.0	354.0	5919.0	5792.0	6494.0		9516.0	7653.0	8730.0	7697.0
113.0	256.0	194.0	606.0		260.0	238.0		5682.0	5463.0	6718.0	6889.0		3942.0	4266.0	
454.0	366.0	155.0	161.0	416.0		204.0	247.0	2933.0	3396.0	2398.0	2887.0	3784.0		3863.0	3755.0
	110.0	116.0			86.0		106.0		1375.0	1146.0			1636.0		1118.0
189.0	146.0	77.0	80.0	83.0		170.0	247.0	1875.0	2010.0	2226.0	2127.0	2312.0		2306.0	1863.0
75.0	73.0	116.0				102.0	70.0	15154.0	10481.0	12989.0				17064.0	11802.0
151.0	146.0		80.0		260.0	204.0	106.0	1156.0	1594.0		2787.0		3212.0	2730.0	3540.0
75.0		116.0		124.0		68.0		9471.0		9742.0		6938.0		7584.0	
113.0			282.0	124.0		204.0	177.0	6685.0			5052.0	3903.0		3250.0	3404.0
	110.0	116.0	121.0		173.0	102.0			9171.0	8350.0	6381.0		10842.0	11376.0	
	293.0		121.0	249.0	563.0	375.0	424.0		4446.0		4041.0	9251.0	9720.0	13407.0	10894.0
265.0	73.0			291.0	173.0	68.0	106.0	4821.0	4076.0			8095.0	4956.0	4550.0	4248.0
75.0	146.0		161.0	83.0	260.0	170.0	106.0	3988.0	3861.0		3299.0	3620.0	3516.0	3345.0	3319.0
151.0		116.0	80.0	457.0	86.0	273.0	141.0	3988.0		3653.0	2377.0	9955.0	5421.0	7584.0	7454.0
113.0	183.0		363.0	249.0		136.0	141.0	794.0	861.0		1313.0	811.0		869.0	495.0
189.0	110.0	77.0	282.0	249.0			247.0	9471.0	7860.0	7085.0	6430.0	8326.0			8546.0
	73.0	77.0		124.0	86.0	238.0	177.0		12228.0	12989.0		20816.0	21684.0	21718.0	19671.0
	110.0		80.0		216.0		70.0		4784.0		3674.0		4015.0		4165.0
113.0	476.0		202.0	624.0	346.0	546.0	177.0	5682.0	6812.0		7217.0	8439.0	8896.0	8150.0	7081.0
75.0	183.0	194.0	121.0		216.0	102.0	70.0	5828.0	3396.0	3820.0	3368.0		4091.0	4653.0	5901.0
454.0		272.0	444.0	707.0	346.0	443.0	389.0	1951.0		1934.0	1677.0	2144.0	1865.0	1998.0	1664.0
	110.0		80.0	124.0	130.0		106.0		567.0		524.0	643.0	563.0		672.0
	73.0	272.0	363.0	166.0	303.0	273.0	389.0		8152.0	7793.0	5774.0	12810.0	11243.0	10921.0	9499.0
113.0	73.0			624.0	173.0	204.0	141.0	113.0	91.0			645.0	238.0	238.0	177.0
	110.0		121.0	208.0		102.0	318.0		2620.0		1393.0	2973.0		1931.0	1967.0
75.0	110.0	155.0		208.0	86.0		70.0	37886.0	27513.0	31175.0		52041.0	28912.0		35408.0
113.0	73.0	77.0		83.0			70.0	18943.0	14673.0	11134.0		20816.0			5901.0
	110.0	77.0	202.0		86.0		141.0		13756.0	12989.0	15545.0		17347.0		15736.0
303.0	220.0		161.0	374.0	433.0	341.0	495.0	6888.0	5643.0		4145.0	9860.0	9227.0	9480.0	9012.0
151.0	73.0			291.0	260.0	273.0	424.0	1174.0	991.0			2449.0	2739.0	2757.0	2441.0
113.0	220.0	155.0		208.0	216.0	273.0	424.0	454.0	550.0	330.0		791.0	824.0	834.0	937.0
	73.0		80.0		260.0	68.0	106.0		10481.0		10104.0		13695.0	13651.0	11802.0
	73.0		161.0		260.0	170.0	212.0		2934.0		3368.0		5536.0	4875.0	4520.0
75.0	366.0	428.0	363.0	166.0		238.0	318.0	1848.0	1282.0	1520.0	1069.0	997.0		955.0	619.0
	183.0	233.0	242.0	166.0	173.0	477.0	531.0		3162.0	1855.0	3464.0	5372.0	4448.0	5756.0	4658.0
	440.0	233.0	282.0	291.0	477.0	68.0	531.0		11005.0	11134.0	11317.0	13246.0	15901.0	13651.0	15174.0
75.0		155.0		124.0		170.0		5412.0		5567.0		8921.0		9480.0	
151.0			121.0	166.0	173.0	68.0	177.0	2444.0			2636.0	2220.0	2282.0	2133.0	2329.0
	110.0		282.0	208.0	260.0	204.0	177.0		2157.0		2572.0	3304.0	2891.0	3592.0	3052.0
75.0	110.0	194.0		208.0	173.0	68.0	318.0	18943.0	18342.0	21649.0		26020.0	21684.0	22752.0	24513.0
75.0	146.0	77.0	242.0	166.0	86.0	68.0		7577.0	8631.0	7793.0	7132.0	7569.0	8673.0	9751.0	
113.0		233.0	80.0		216.0	170.0	70.0	1262.0		2164.0	1370.0		2356.0	1961.0	2082.0
	110.0	77.0	202.0	166.0	260.0	136.0	424.0		6473.0	5567.0	4041.0	16653.0	11827.0	11376.0	12139.0
75.0	293.0		202.0	166.0	86.0		106.0	1353.0	1482.0		1195.0	770.0	652.0		636.0
606.0	403.0			957.0	477.0	409.0	318.0	2157.0	2038.0			2667.0	1650.0	1844.0	1416.0
		116.0	121.0		216.0	102.0	283.0			2125.0	1133.0		3388.0	3011.0	3147.0
227.0	146.0	233.0	161.0	291.0	86.0		283.0	2250.0	3412.0	2851.0	2343.0	2294.0	2344.0		2647.0
	183.0	77.0		83.0			106.0		5731.0	5995.0		5551.0			6248.0
265.0	146.0	116.0		124.0	260.0	307.0	177.0	4080.0	4192.0	3438.0		4625.0	4065.0	3267.0	4318.0
	256.0	155.0	363.0	208.0	130.0		141.0		6419.0	6777.0	6271.0	4625.0	5004.0		5058.0
75.0	73.0	77.0		333.0	260.0	170.0	247.0	2806.0	3493.0	3117.0		11102.0	14456.0	10037.0	10776.0
303.0	293.0	233.0		541.0	86.0	273.0	177.0	4735.0	2994.0	3202.0		5154.0	3469.0	3250.0	4215.0
		155.0	282.0	291.0	130.0	102.0	141.0			14170.0	18862.0	15338.0	18586.0	20477.0	15736.0
	146.0	155.0		83.0		477.0			7722.0	7422.0		7569.0		7131.0	
454.0	293.0	233.0	363.0		390.0	784.0	106.0	6994.0	6114.0	4974.0	6863.0		5575.0	6766.0	5901.0
75.0	73.0	116.0	161.0		130.0	273.0	106.0	435.0	439.0	389.0	668.0		1016.0	954.0	727.0
113.0		233.0	282.0	83.0	173.0	170.0	141.0	6314.0		6876.0	4638.0	4625.0	4448.0	5504.0	4165.0
75.0		77.0	202.0	124.0		238.0	177.0	1994.0		1731.0	1943.0	2602.0		2077.0	2299.0
		77.0	202.0	124.0	130.0	102.0				5995.0	10636.0	4995.0	7228.0	7313.0	
151.0			121.0	416.0	260.0	204.0		2331.0			2636.0	3652.0	4646.0	4179.0	
75.0		116.0	202.0			102.0	70.0	1647.0		1538.0	1174.0			1248.0	1416.0
151.0	146.0	77.0		333.0	130.0	238.0	141.0	2859.0	2223.0	2687.0		5551.0	4646.0	4875.0	4883.0
151.0			121.0	249.0	86.0	307.0		1045.0			1237.0	2172.0	1636.0	2362.0	
		116.0	121.0	124.0	346.0	238.0	247.0			2783.0	3674.0	5677.0	4231.0	5308.0	5273.0
227.0	220.0	155.0	282.0	208.0	520.0	204.0		12628.0	11584.0	10391.0	12860.0	17347.0	20016.0	22752.0	
378.0	256.0	545.0		291.0	650.0	477.0	566.0	1172.0	897.0	1343.0		1103.0	1236.0	1280.0	1573.0
75.0	220.0		161.0	83.0	477.0	341.0	70.0	9471.0	13756.0		12436.0	10408.0	16450.0	14838.0	11802.0
189.0	220.0	116.0	282.0	166.0		238.0	106.0	4030.0	4784.0	4329.0	4420.0	4382.0		4343.0	4426.0
151.0	73.0	428.0		124.0	260.0	170.0		4888.0	5240.0	5358.0		6573.0	6346.0	6320.0	
	73.0		161.0	208.0	303.0	68.0	212.0		2620.0		3592.0	3469.0	4670.0	4875.0	4165.0
	146.0	116.0		166.0		68.0			9171.0	7793.0		9796.0		8532.0	
75.0	73.0	77.0				170.0	141.0	1377.0	1333.0	1097.0				3102.0	2484.0
75.0		77.0		124.0	346.0	204.0	70.0	3988.0		3896.0		6244.0	6938.0	7061.0	7081.0
227.0	403.0	467.0	565.0	166.0		102.0	70.0	927.0	696.0	858.0	1010.0	353.0		221.0	212.0
113.0		155.0		333.0	86.0	204.0	106.0	1476.0		875.0		1892.0	1927.0	2089.0	1741.0
75.0	220.0	77.0		208.0		136.0	318.0	3444.0	2620.0	2687.0		4248.0		3329.0	3540.0
113.0	146.0	77.0	202.0		86.0	238.0	247.0	1420.0	2667.0	1443.0	2322.0		2891.0	2232.0	2174.0
	183.0	116.0		249.0		136.0			9653.0	10628.0		16653.0		17064.0	
265.0	256.0		646.0	457.0	260.0	238.0	318.0	2210.0	2213.0		3233.0	2678.0	2224.0	2297.0	2633.0
227.0	220.0	233.0	404.0	124.0		307.0	460.0	11964.0	9569.0	11690.0	9858.0	15612.0		14626.0	13948.0
		77.0	80.0	124.0		102.0	141.0			1998.0	2607.0	2973.0		3937.0	2213.0
	256.0	77.0	80.0			136.0	70.0		1519.0	1590.0	1171.0			803.0	778.0
151.0	110.0	194.0				102.0	177.0	2484.0	2392.0	2908.0				2178.0	1924.0
	146.0	194.0	161.0		216.0		106.0		2190.0	2405.0	2046.0		2356.0		3540.0
	293.0	233.0	242.0		260.0	136.0	318.0		13974.0	15587.0	10544.0		8972.0	10501.0	11802.0
	220.0	233.0	202.0	208.0	346.0	580.0	141.0		12947.0	13753.0	10636.0	16012.0	13344.0	13814.0	14163.0
	73.0	116.0		124.0	86.0	68.0			8152.0	7306.0		7347.0	5421.0	6205.0	
		77.0	80.0	124.0		68.0	141.0			4871.0	5389.0	8326.0		8532.0	8331.0
151.0	110.0	116.0		124.0	173.0	170.0		2444.0	2392.0	3340.0		2775.0	2891.0	3160.0	
	220.0	272.0		124.0	303.0	307.0	389.0		641.0	974.0		603.0	998.0	614.0	778.0
75.0		77.0		333.0	86.0	136.0		12628.0		12989.0		23790.0	21684.0	19502.0	
113.0		77.0	80.0	83.0	303.0	170.0	177.0	3247.0		3711.0	3674.0	5551.0	5325.0	6563.0	5532.0
416.0	146.0	155.0		457.0		170.0	460.0	9261.0	6987.0	7085.0		11449.0		10037.0	8369.0
75.0			80.0	124.0	86.0			1284.0			2694.0	1784.0	1971.0		
	73.0	116.0	121.0	291.0	260.0	136.0	141.0		1384.0	1192.0	1684.0	2191.0	2710.0	2133.0	2441.0
75.0	73.0		202.0	249.0		136.0	70.0	18943.0	14673.0		11887.0	27755.0		22752.0	23605.0
113.0	183.0	311.0	363.0		173.0	307.0	247.0	1833.0	1410.0	1948.0	1904.0		1344.0	1469.0	1809.0
	110.0	194.0	282.0			136.0	177.0		1048.0	1166.0	1173.0			1300.0	1047.0
	110.0	116.0		249.0	216.0	102.0	106.0		1209.0	1328.0		1810.0	1630.0	1528.0	1279.0
	146.0	116.0			346.0	102.0			4446.0	4676.0			5981.0	4451.0	
151.0	293.0		80.0	83.0			177.0	11657.0	11738.0		10104.0	11895.0			11802.0
151.0			121.0	249.0	86.0	170.0	141.0	2806.0			3190.0	4233.0	4130.0	4375.0	4046.0
	73.0	194.0	242.0			136.0	106.0		3189.0	2783.0	4254.0			2353.0	1659.0
	73.0		323.0		260.0	68.0	70.0		7336.0		5215.0		6051.0	6205.0	6437.0
113.0		77.0	80.0		86.0	68.0	106.0	963.0		950.0	524.0		760.0	1018.0	849.0
113.0	146.0	116.0	161.0	291.0	86.0	204.0		3247.0	3578.0	3896.0	5215.0	4104.0	5102.0	5388.0	
113.0	73.0	77.0				68.0	106.0	18943.0	14673.0	19484.0				17064.0	21244.0
151.0		77.0		208.0			177.0	7216.0		6494.0		9912.0			9835.0
189.0			80.0		130.0	238.0		18943.0			20209.0		32526.0	39817.0	
	73.0	77.0			86.0	136.0			5240.0	5995.0			7885.0	9751.0	
113.0	146.0			124.0	86.0			3919.0	3493.0			3568.0	3336.0		
		155.0	242.0	166.0	346.0	511.0				2783.0	4110.0	4382.0	4752.0	4696.0	
	220.0		80.0	166.0	216.0		141.0		2858.0		2993.0	4061.0	4251.0		5245.0
151.0		233.0	323.0	124.0	173.0	102.0	106.0	1365.0		1579.0	1879.0	747.0	781.0	839.0	798.0
75.0	256.0		121.0	249.0	86.0		106.0	18943.0	12839.0		9327.0	17842.0	12390.0		15174.0
	146.0		80.0	166.0	173.0	68.0	70.0		1930.0		1879.0	2220.0	1668.0	1393.0	1220.0
113.0	183.0			124.0	216.0		106.0	1696.0	1637.0			1643.0	2551.0		1379.0
265.0	146.0	272.0	121.0	249.0		170.0		3735.0	3493.0	3589.0	2694.0	4306.0		3968.0	
	110.0	311.0			216.0	102.0	106.0		9171.0	10391.0			8673.0	9307.0	9656.0
	183.0		121.0	208.0	173.0	170.0			16674.0		15157.0	20816.0	21684.0	21330.0	
340.0	73.0	155.0		124.0			212.0	5327.0	3668.0	3896.0		4029.0			2622.0
113.0	110.0			124.0		238.0	141.0	2104.0	2341.0			4995.0		4119.0	3078.0
416.0	256.0		646.0	582.0	433.0	477.0	212.0	1743.0	1847.0		2184.0	2501.0	2125.0	2077.0	1770.0
151.0		194.0			346.0	238.0	247.0	7976.0		5412.0			8260.0	8238.0	9179.0
75.0	220.0	116.0		124.0		204.0	212.0	2296.0	1448.0	1646.0		1864.0		1828.0	1416.0
189.0	146.0			249.0			106.0	11839.0	9782.0			14694.0			11802.0
75.0	146.0		161.0	249.0		102.0	141.0	8419.0	6987.0		5215.0	7806.0		6825.0	5058.0
75.0		350.0		416.0		273.0	283.0	2612.0		2947.0		3717.0		3500.0	2981.0
75.0	110.0	116.0			86.0		106.0	12628.0	13756.0	14613.0			12390.0		11802.0
265.0	330.0	311.0		124.0	780.0	682.0	247.0	3632.0	2427.0	2758.0		3568.0	3664.0	2752.0	3304.0
	256.0	116.0	485.0	416.0	346.0	477.0	424.0		2213.0	2164.0	2904.0	2973.0	3336.0	3295.0	3372.0
833.0		1052.0	2020.0			887.0	814.0	13663.0		14819.0	15081.0			15567.0	9695.0
151.0		116.0		124.0	86.0	204.0	354.0	2331.0		1885.0		3375.0	1971.0	1780.0	2284.0
151.0		155.0	121.0	249.0	86.0	102.0	141.0	15154.0		14170.0	9327.0	11895.0	9637.0	11376.0	10116.0
75.0		77.0	202.0	83.0	173.0	102.0	177.0	25257.0		19484.0	20209.0	27755.0	28912.0	34129.0	29506.0
151.0	73.0		161.0	124.0		68.0	247.0	929.0	1222.0		1393.0	1189.0		875.0	921.0
189.0	330.0		121.0		346.0	273.0	106.0	27061.0	18342.0		15157.0		24781.0	34129.0	35408.0
	183.0	194.0		83.0		68.0			5394.0	3976.0		2030.0		2201.0	
303.0	73.0			166.0		170.0		6735.0	5643.0			5046.0		3709.0	
	73.0	116.0	202.0	124.0			70.0		3334.0	4031.0	3484.0	2153.0			2082.0
113.0			282.0		130.0	238.0		9471.0			10104.0		10008.0	14053.0	
75.0		116.0		83.0	173.0	102.0	70.0	25257.0		19484.0		20816.0	15770.0	20477.0	17704.0
227.0	146.0	194.0	161.0		173.0	238.0	212.0	2806.0	3189.0	3092.0	2939.0		2940.0	3102.0	3319.0
151.0	146.0	155.0		249.0	216.0	375.0	460.0	718.0	568.0	820.0		1125.0	1390.0	1449.0	1292.0
75.0	476.0	233.0	202.0	166.0		443.0	106.0	3608.0	4675.0	3076.0	2971.0	2523.0		3607.0	1931.0
75.0		233.0	202.0	83.0	173.0	102.0	177.0	1994.0		2541.0	2083.0	1982.0	1993.0	2047.0	2241.0
113.0	146.0		242.0		390.0	341.0	177.0	7103.0	7722.0		8362.0		13459.0	12640.0	10414.0
265.0	293.0		121.0	291.0	130.0	307.0		4080.0	3493.0		2957.0	3736.0	2365.0	3745.0	
75.0	110.0		161.0		303.0	68.0		870.0	1358.0		1418.0		2529.0	2730.0	
	73.0	155.0		124.0	86.0		70.0		1706.0	1694.0		918.0	1314.0		1142.0
	550.0	272.0	444.0	166.0	303.0	477.0	354.0		3504.0	3542.0	3087.0	2822.0	2572.0	3388.0	2902.0
		155.0	80.0			273.0	106.0			11990.0	11548.0			13651.0	13278.0
75.0	220.0			124.0	86.0	102.0		5828.0	6473.0			5947.0	4565.0	6022.0	
265.0	366.0	194.0	323.0	541.0		375.0	460.0	2706.0	3246.0	2997.0	3592.0	6150.0		4692.0	5290.0
151.0	146.0			166.0		102.0	177.0	2104.0	2934.0			1850.0		2133.0	2360.0
	146.0	77.0	121.0	333.0	130.0	204.0	141.0		18342.0	15587.0	15157.0	22204.0	26020.0	25596.0	23605.0
113.0		77.0	121.0	83.0		341.0	212.0	189.0		97.0	242.0	187.0		529.0	336.0
189.0		77.0				136.0	106.0	1002.0		939.0				1229.0	1083.0
	183.0	77.0		124.0			70.0		1910.0	1623.0		1759.0			1815.0
75.0			202.0	208.0	173.0	307.0	141.0	3157.0			2624.0	3202.0	3336.0	3166.0	3454.0
75.0	183.0	77.0	161.0	166.0		68.0	177.0	18943.0	18342.0	19484.0	17963.0	16653.0		22752.0	14753.0
113.0			202.0		173.0	170.0	106.0	2104.0			2245.0		1521.0	1961.0	1863.0
113.0	146.0	116.0		249.0	86.0	204.0	247.0	4941.0	4891.0	4031.0		8326.0	7228.0	7584.0	8546.0
	146.0		80.0	124.0		204.0	106.0		5869.0		5052.0	10408.0		7875.0	8852.0
227.0	440.0	272.0	161.0		390.0	238.0	212.0	1386.0	1429.0	1443.0	1188.0		1668.0	1670.0	1539.0
75.0	110.0	116.0	121.0	166.0		102.0	70.0	5051.0	5502.0	5314.0	4663.0	6167.0		6825.0	5447.0
		77.0	161.0			136.0	106.0			4329.0	2413.0			4266.0	4426.0
75.0		77.0	282.0	249.0	86.0	170.0	141.0	10824.0		11134.0	7859.0	15612.0	10842.0	13126.0	11802.0
	73.0		80.0	124.0			247.0		679.0		850.0	1523.0			1400.0
		155.0	80.0		86.0	204.0				2597.0	2449.0		2478.0	2089.0	
	220.0	116.0		124.0		170.0	70.0		2136.0	2338.0		2191.0		1939.0	1770.0
	73.0	233.0	202.0	208.0	346.0	477.0			3334.0	3117.0	3157.0	5204.0	4752.0	5898.0	
75.0	183.0	194.0		249.0		238.0	106.0	5828.0	5394.0	6285.0		7569.0		7026.0	4618.0
151.0	110.0	77.0	80.0	291.0			106.0	1942.0	2000.0	1900.0	1684.0	3035.0			2795.0
151.0		311.0	161.0	166.0	346.0	341.0	212.0	3444.0		2619.0	1902.0	4500.0	3097.0	5171.0	3482.0
113.0	110.0			208.0	390.0	68.0	283.0	2228.0	2974.0			4248.0	4242.0	3592.0	4291.0
75.0	293.0	116.0		124.0	173.0	204.0		8419.0	7157.0	6876.0		10408.0	8260.0	11376.0	
151.0		194.0	161.0	291.0		136.0	283.0	11657.0		12178.0	12436.0	13877.0		15168.0	15736.0
		428.0	404.0	83.0	520.0	477.0	70.0			8748.0	6968.0	7569.0	6847.0	7832.0	5901.0
189.0	110.0		80.0		130.0	204.0	106.0	3105.0	2896.0		2127.0		3826.0	3530.0	4248.0
	110.0	116.0	161.0	124.0	390.0	170.0	70.0		3550.0	3771.0	2526.0	3286.0	3025.0	4062.0	3218.0
644.0	146.0	389.0		666.0	693.0	375.0	460.0	2694.0	1333.0	1988.0		3763.0	2384.0	2406.0	2278.0
	110.0	77.0	242.0	291.0	86.0	102.0	495.0		4585.0	4871.0	4409.0	10408.0	9637.0	9307.0	10327.0
833.0	550.0	428.0		416.0	563.0	682.0	672.0	2176.0	1816.0	2101.0		2226.0	2080.0	2237.0	2177.0
265.0	146.0	194.0	202.0		173.0	136.0	177.0	1744.0	1497.0	1739.0	1712.0		996.0	1500.0	1331.0
	73.0		161.0	208.0	303.0	68.0	354.0		2529.0		2836.0	8006.0	5421.0	5250.0	8430.0
151.0	110.0		202.0			102.0	177.0	1595.0	1467.0		1295.0			1796.0	1500.0
151.0	73.0			249.0	173.0		106.0	4095.0	3057.0			4541.0	5595.0		4085.0
75.0			202.0		130.0	102.0		3157.0			2464.0		2891.0	3937.0	
		77.0	80.0		86.0	68.0	106.0			5195.0	6736.0		8673.0	9751.0	6248.0
		116.0	161.0		86.0		247.0			1981.0	1924.0		2710.0		3098.0
	110.0	155.0	525.0	208.0	216.0	102.0	106.0		1834.0	1574.0	2794.0	1858.0	1707.0	2178.0	1083.0
151.0	330.0	155.0	727.0	333.0	563.0		318.0	3224.0	3174.0	2886.0	3219.0	5742.0	4777.0		4756.0
75.0	73.0	116.0	282.0	124.0			141.0	1546.0	2445.0	1885.0	2281.0	4163.0			2082.0
189.0	183.0	116.0		124.0	260.0		177.0	9471.0	7974.0	8350.0		13877.0	10842.0		11065.0
	110.0	155.0	404.0	124.0	260.0	102.0	177.0		4076.0	4871.0	4645.0	3568.0	4265.0	4653.0	4658.0
340.0	220.0	233.0		416.0	86.0	238.0	141.0	2005.0	1706.0	1771.0		1918.0	1845.0	1809.0	1627.0
75.0		272.0		291.0	607.0		424.0	1165.0		934.0		1665.0	2122.0		1880.0
	146.0		80.0	83.0		68.0			934.0		1719.0	1365.0		853.0	
454.0			202.0	457.0	477.0	238.0	424.0	2047.0			1772.0	2462.0	3038.0	2568.0	2950.0
	110.0		80.0	83.0		170.0	70.0		3930.0		3233.0	5204.0		4740.0	5901.0
	110.0	155.0	161.0	333.0	477.0	136.0	106.0		7860.0	11990.0	8083.0	13877.0	12553.0	15168.0	11802.0
303.0	73.0		80.0	166.0		238.0	141.0	4457.0	4076.0		5389.0	4270.0		4507.0	3827.0
151.0	146.0			124.0	346.0	341.0	106.0	6061.0	5869.0			7806.0	6086.0	7261.0	7587.0
113.0		116.0	242.0	124.0	86.0			988.0		990.0	1732.0	939.0	885.0		
151.0	146.0	155.0		291.0	216.0	238.0	247.0	1870.0	1834.0	2326.0		3388.0	3336.0	3228.0	2529.0
	110.0	116.0	202.0		346.0	102.0	106.0		4585.0	5845.0	4490.0		4336.0	6022.0	4248.0
75.0	440.0		80.0	208.0		273.0	460.0	359.0	898.0		505.0	727.0		682.0	1345.0
		116.0	80.0		86.0	102.0				1230.0	1303.0		1084.0	1044.0	
	220.0		242.0	208.0	216.0		106.0		12947.0		13472.0	9462.0	9856.0		7587.0
	110.0	155.0	161.0		86.0	273.0	106.0		1158.0	1288.0	1616.0		781.0	1625.0	1344.0
265.0	110.0	194.0		166.0	433.0	409.0	424.0	3632.0	2751.0	3247.0		5742.0	5225.0	5688.0	5245.0
151.0	146.0	155.0	202.0		130.0	238.0		2228.0	1930.0	1998.0	1924.0		1689.0	2365.0	
265.0	293.0		242.0	457.0	216.0	443.0	283.0	9471.0	6669.0		6554.0	10650.0	9035.0	10821.0	12875.0
189.0	73.0		80.0	124.0	173.0	68.0		8236.0	5643.0		4490.0	8326.0	7542.0	8532.0	
75.0			121.0	166.0	130.0	136.0	283.0	1804.0			1188.0	2523.0	1626.0	1820.0	2380.0
75.0	146.0	155.0			86.0	136.0		3294.0	3334.0	3247.0			3336.0	3500.0	
151.0	110.0				130.0	68.0	141.0	2444.0	2445.0				1858.0	1844.0	1706.0
		311.0	161.0	124.0	216.0	443.0	424.0			1304.0	1154.0	1105.0	867.0	1551.0	1770.0
227.0	73.0	233.0		333.0	173.0	136.0	354.0	454.0	165.0	447.0		541.0	390.0	358.0	513.0
416.0	220.0	311.0			260.0	307.0	283.0	18943.0	18342.0	19484.0			20016.0	21940.0	15736.0
